,ÁVal,MMPP,De fecha,A fecha,Stock inicial,Total ctd.entrada mcía.,Total cantidades salida,Stock de cierre,UMB,Valor inicial,  Total valores entrada,   Total valores salida,Valor final,Mon.,Material,días_mes
11262,2,mmpp_83,2018-04-01,2018-04-30,4280.0,1724.65,"             3.629,650",2375.0,KG,"             47.400,04",6791.51,"             14.202,30-","             54.810,83",EUR,,30
11263,3,mmpp_83,2018-04-01,2018-04-30,725.0,0.0,0,725.0,KG,0,96.12,"                 96,12-",0,EUR,,30
11264,2250,mmpp_83,2018-04-01,2018-04-30,3425.0,3335.111,"             2.035,111",4725.0,KG,"             88.646,00",24698.45,"              8.195,41-","             72.142,96",EUR,,30
11265,2,mmpp_84,2018-04-01,2018-04-30,3785.575,2041.52,"             3.062,280",2764.815,KG,"             39.630,40",5112.06,"              7.665,49-","             42.183,83",EUR,,30
11266,3,mmpp_84,2018-04-01,2018-04-30,2950.0,0.0,0,2950.0,KG,0,420.06,"                420,06-",0,EUR,,30
11267,2,mmpp_85,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11268,3,mmpp_85,2018-04-01,2018-04-30,940.0,0.0,"               505,850",434.15,KG,"              5.903,89",354.57,"              1.153,31-","              6.702,63",EUR,,30
11269,2250,mmpp_85,2018-04-01,2018-04-30,10340.0,6602.856,"             1.002,856",15940.0,KG,"             96.112,88",23794.12,"              1.888,77-","             74.207,53",EUR,,30
11270,2,mmpp_86,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11271,3,mmpp_86,2018-04-01,2018-04-30,46968.534,26104.677,"            23.413,316",49659.895,KG,"            204.382,22",35576.94,"             16.771,00-","            185.576,28",EUR,,30
11272,2,mmpp_87,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11273,3,mmpp_87,2018-04-01,2018-04-30,480.0,335.739,"               279,489",536.25,KG,"             40.752,57",29914.31,"             18.346,79-","             29.185,05",EUR,,30
11274,2,mmpp_88,2018-04-01,2018-04-30,51251.0,8404.173,"            10.841,173",48814.0,KG,"             43.780,60",8769.06,"             11.014,69-","             46.026,23",EUR,,30
11275,3,mmpp_88,2018-04-01,2018-04-30,270665.0,52840.515,"             7.255,515",316250.0,KG,0,132509.38,"             44.078,24-",0,EUR,,30
11276,2250,mmpp_88,2018-04-01,2018-04-30,61079.541,0.0,                 6.570,54509.541,KG,"             44.113,67",1740.9,"              7.762,29-","             50.135,06",EUR,,30
11277,2,mmpp_89,2018-04-01,2018-04-30,1804.0,1708.999,"             2.409,999",1103.0,KG,"             78.119,20",19031.73,"             25.185,22-","             84.272,69",EUR,,30
11278,3,mmpp_89,2018-04-01,2018-04-30,3495.919,1027.462,"             1.859,909",2663.472,KG,"             79.514,87",42984.15,"             50.151,51-","             86.682,23",EUR,,30
11279,2,mmpp_90,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11280,3,mmpp_90,2018-04-01,2018-04-30,1010.599,148.924,"               147,438",1012.085,KG,0,59286.29,"             59.241,66-",0,EUR,,30
11281,2,mmpp_91,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11282,3,mmpp_91,2018-04-01,2018-04-30,0.116,0.0,0,0.116,KG,0,0.0,0,0,EUR,,30
11283,2,mmpp_92,2018-04-01,2018-04-30,300.0,38.73,"                68,730",270.0,KG,"             11.941,33",481.37,"                802,37-","             12.262,33",EUR,,30
11284,2,mmpp_93,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11285,3,mmpp_93,2018-04-01,2018-04-30,3798.397,79.171,"               377,568",3500.0,KG,"              1.121,86",546.58,"              2.280,98-","              2.856,26",EUR,,30
11286,2,mmpp_94,2018-04-01,2018-04-30,1289.0,29.163,"               229,163",1089.0,KG,"             13.859,96",125.28,"                483,20-","             14.217,88",EUR,,30
11287,3,mmpp_95,2018-04-01,2018-04-30,32605.973,94221.967,"            70.106,920",56721.02,KG,"            960.304,02",265961.76,"            126.480,69-","            820.822,95",EUR,,30
11288,9,mmpp_95,2018-04-01,2018-04-30,10704.0,22172.712,"            25.136,712",7740.0,KG,"            178.790,59",58349.21,"             43.226,88-","            163.668,26",EUR,,30
11289,2,mmpp_96,2018-04-01,2018-04-30,21318.087,4203.431,"             6.204,132",19317.386,KG,"             40.561,26",9012.09,"             12.233,11-","             43.782,28",EUR,,30
11290,2,mmpp_97,2018-04-01,2018-04-30,21060.0,4679.451,"             8.277,171",17462.28,KG,"            100.714,77",10289.25,"             16.106,68-","            106.532,20",EUR,,30
11291,3,mmpp_98,2018-04-01,2018-04-30,21600.0,118.023,"             5.318,023",16400.0,KG,"            399.299,68",303.36,"             13.563,74-","            412.560,06",EUR,,30
11292,2,mmpp_99,2018-04-01,2018-04-30,6002.0,3217.019,"             5.120,019",4099.0,KG,"            115.487,94",4795.0,"              7.454,53-","            118.147,47",EUR,,30
11293,3,mmpp_99,2018-04-01,2018-04-30,7766.0,26138.863,"            18.798,863",15106.0,KG,"            247.416,32",127393.66,"             71.745,39-","            191.768,05",EUR,,30
11294,2250,mmpp_99,2018-04-01,2018-04-30,5513.0,0.0,                 1.418,4095.0,KG,"             94.254,54",106.47,"              2.088,39-","             96.236,46",EUR,,30
11295,2,mmpp_100,2018-04-01,2018-04-30,93429.0,134950.149,"           146.758,149",81621.0,KG,"          1.201.608,57",203998.42,"            156.676,27-","          1.154.286,42",EUR,,30
11296,3,mmpp_100,2018-04-01,2018-04-30,139978.0,429391.244,"           453.934,244",115435.0,KG,"          3.191.016,67",579785.03,"            420.340,23-","          3.031.571,87",EUR,,30
11297,2,mmpp_101,2018-04-01,2018-04-30,11051.0,0.0,0,11051.0,KG,"            772.955,17",9422.84,"              9.422,84-","            772.955,17",EUR,,30
11298,2,mmpp_102,2018-04-01,2018-04-30,226736.0,607849.413,"           576.109,413",258476.0,KG,"          1.671.849,93",642868.19,"            471.573,29-","          1.500.555,03",EUR,,30
11299,2250,mmpp_102,2018-04-01,2018-04-30,370400.0,56560.609,"           124.860,609",302100.0,KG,"            891.351,05",96448.4,"            114.602,33-","            909.504,98",EUR,,30
11300,2,mmpp_103,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11301,3,mmpp_103,2018-04-01,2018-04-30,125861.0,1181897.18,"         1.203.322,180",104436.0,KG,"          7.652.154,67",2277575.72,"          1.580.770,11-","          6.955.349,06",EUR,,30
11302,2,mmpp_104,2018-04-01,2018-04-30,4500.0,3111.832,"             2.421,832",5190.0,KG,"             53.278,24",16568.27,"              8.726,36-","             45.436,33",EUR,,30
11303,3,mmpp_104,2018-04-01,2018-04-30,2550.0,3241.407,"             3.631,407",2160.0,KG,"             38.984,96",16983.7,"             13.006,71-","             35.007,97",EUR,,30
11304,2250,mmpp_104,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11305,3,mmpp_105,2018-04-01,2018-04-30,7090.0,11533.0,                13.603,5020.0,KG,"             20.815,66",6188.82,"              2.565,43-","             17.192,27",EUR,,30
11306,2,mmpp_106,2018-04-01,2018-04-30,22827.0,21880.765,"            27.052,746",17655.019,KG,"             68.039,47",5820.36,"              5.497,16-","             67.716,27",EUR,,30
11307,2,mmpp_107,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11308,3,mmpp_107,2018-04-01,2018-04-30,90974.686,24690.0,"            13.722,058",101942.628,KG,"            131.392,06",9674.7,"              5.074,40-","            126.791,76",EUR,,30
11309,2250,mmpp_107,2018-04-01,2018-04-30,53041.0,0.0,                15.345,37696.0,KG,"             74.029,55",979.27,"              3.372,76-","             76.423,04",EUR,,30
11310,3,mmpp_108,2018-04-01,2018-04-30,4200.0,0.0,"             1.772,741",2427.259,KG,"            204.636,13",236.97,"              6.891,80-","            211.290,96",EUR,,30
11311,3,mmpp_109,2018-04-01,2018-04-30,1860.0,2046.925,"             1.526,925",2380.0,KG,"            128.504,60",22316.35,"              8.435,74-","            114.623,99",EUR,,30
11312,2,mmpp_110,2018-04-01,2018-04-30,152.0,137.981,"               265,981",24.0,KG,"             29.130,23",570.19,"              1.562,84-","             30.122,88",EUR,,30
11313,3,mmpp_110,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11314,2250,mmpp_110,2018-04-01,2018-04-30,622.0,36.295,"               102,295",556.0,KG,"              6.217,52",136.13,"                383,64-","              6.465,03",EUR,,30
11315,3,mmpp_111,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11316,2,mmpp_112,2018-04-01,2018-04-30,660.0,0.187,"                 0,187",660.0,KG,0,898.51,"                898,50-",0,EUR,,30
11317,3,mmpp_112,2018-04-01,2018-04-30,300.0,0.0,0,300.0,KG,0,87.52,"                 87,52-",0,EUR,,30
11318,2250,mmpp_112,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,"                455,75",0.0,0,"                455,75",EUR,,30
11319,2,mmpp_113,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11320,3,mmpp_113,2018-04-01,2018-04-30,7600.0,0.0,0,7600.0,KG,0,77840.18,"             77.840,18-",0,EUR,,30
11321,2,mmpp_114,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11322,3,mmpp_114,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11323,9,mmpp_114,2018-04-01,2018-04-30,7320.0,1.688,"                 1,688",7320.0,KG,0,95326.19,"             95.326,19-",0,EUR,,30
11324,2250,mmpp_114,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11325,2,mmpp_115,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11326,3,mmpp_115,2018-04-01,2018-04-30,2100.0,0.0,0,2100.0,KG,0,126.42,"                126,42-",0,EUR,,30
11327,2,mmpp_116,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11328,3,mmpp_116,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11329,2,mmpp_117,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11330,3,mmpp_117,2018-04-01,2018-04-30,20118.004,359026.407,"           379.144,411",0.0,KG,"          2.003.161,75",592851.91,"            461.976,08-","          1.872.285,92",EUR,,30
11331,2,mmpp_118,2018-04-01,2018-04-30,63429.0,115362.927,"           125.657,927",53134.0,KG,"          1.649.994,80",243833.31,"            188.189,07-","          1.594.350,56",EUR,,30
11332,3,mmpp_118,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11333,2250,mmpp_118,2018-04-01,2018-04-30,32085.0,24150.618,"            44.205,618",12030.0,KG,"          1.091.139,41",73391.86,"             68.371,70-","          1.086.119,25",EUR,,30
11334,3,mmpp_119,2018-04-01,2018-04-30,125.0,0.0,0,125.0,KG,0,36.06,"                 36,06-",0,EUR,,30
11335,3,mmpp_120,2018-04-01,2018-04-30,78330.0,211155.509,"           196.585,509",92900.0,KG,"            537.283,97",66435.89,"             31.744,77-","            502.592,85",EUR,,30
11336,3,mmpp_121,2018-04-01,2018-04-30,37620.0,24950.0,"            43.380,250",19189.75,KG,"             72.858,33",12978.07,"             11.285,47-","             71.165,73",EUR,,30
11337,2,mmpp_122,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11338,2,mmpp_123,2018-04-01,2018-04-30,15005.0,22129.174,"            10.509,174",26625.0,KG,"            380.183,20",162807.34,"             41.165,72-","            258.541,58",EUR,,30
11339,3,mmpp_123,2018-04-01,2018-04-30,19680.332,21693.292,"            23.259,474",18114.15,KG,"            724.471,90",122661.52,"             89.791,95-","            691.602,33",EUR,,30
11340,9,mmpp_123,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,"              2.376,00",0.0,0,"              2.376,00",EUR,,30
11341,2250,mmpp_123,2018-04-01,2018-04-30,11700.0,9895.745,"             9.495,745",12100.0,KG,"            694.103,20",68717.39,"             36.694,99-","            662.080,80",EUR,,30
11342,2,mmpp_124,2018-04-01,2018-04-30,30308.575,15689.377,"            25.269,952",20728.0,KG,"            485.098,06",61287.56,"             97.602,81-","            521.413,31",EUR,,30
11343,3,mmpp_124,2018-04-01,2018-04-30,42610.0,40179.666,"            43.152,437",39637.229,KG,"          1.028.368,03",235442.64,"            176.931,97-","            969.857,36",EUR,,30
11344,2250,mmpp_124,2018-04-01,2018-04-30,30480.0,0.101,"             6.460,101",24020.0,KG,"            276.627,46",831.73,"             25.086,50-","            300.882,23",EUR,,30
11345,3,mmpp_125,2018-04-01,2018-04-30,22326.0,53830.0,                35.986,40170.0,KG,"          2.330.743,73",361992.66,"            139.694,79-","          2.108.445,86",EUR,,30
11346,3,mmpp_126,2018-04-01,2018-04-30,1025.0,0.0,                   100,925.0,KG,0,76.74,"                205,80-",0,EUR,,30
11347,2,mmpp_127,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11348,3,mmpp_127,2018-04-01,2018-04-30,25700.0,47822.5,"            45.362,500",28160.0,KG,"             32.746,32",2460.78,"              1.533,64-","             31.819,18",EUR,,30
11349,3,mmpp_128,2018-04-01,2018-04-30,25706.683,23367.224,"            21.374,340",27699.567,KG,"          5.822.752,68",1111512.57,"            700.982,19-","          5.412.222,30",EUR,,30
11350,3,mmpp_129,2018-04-01,2018-04-30,2400.0,0.0,                 2.120,280.0,KG,"             43.704,13",151.0,"              8.566,62-","             52.119,75",EUR,,30
11351,2,mmpp_130,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11352,3,mmpp_130,2018-04-01,2018-04-30,1875.0,226.621,"               476,621",1625.0,KG,"              3.278,21",440.99,"                844,70-","              3.681,92",EUR,,30
11353,2,mmpp_131,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11354,3,mmpp_131,2018-04-01,2018-04-30,10219.0,0.0,0,10219.0,KG,0,37515.02,"             37.515,02-",0,EUR,,30
11355,2250,mmpp_131,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11356,3,mmpp_132,2018-04-01,2018-04-30,7708.0,0.0,                 1.401,6307.0,KG,"            107.802,43",981.05,"             11.278,41-","            118.099,79",EUR,,30
11357,2,mmpp_133,2018-04-01,2018-04-30,1650.0,0.0,0,1650.0,KG,"                218,96",272.92,"                272,92-","                218,96",EUR,,30
11358,3,mmpp_133,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11359,2,mmpp_134,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11360,3,mmpp_134,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11361,2,mmpp_135,2018-04-01,2018-04-30,962.03,8.875,"                 8,875",962.03,UN,"             30.308,46",596.89,"                596,89-","             30.308,46",EUR,,30
11362,3,mmpp_135,2018-04-01,2018-04-30,1773.0,250.0,                   592,1431.0,UN,"            133.196,23",13348.81,"             16.355,40-","            136.202,82",EUR,,30
11363,9,mmpp_135,2018-04-01,2018-04-30,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,30
11364,2,mmpp_136,2018-04-01,2018-04-30,20.0,0.0,                     5,15.0,UN,"              8.713,57",8.51,"                 97,05-","              8.802,11",EUR,,30
11365,3,mmpp_136,2018-04-01,2018-04-30,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,30
11366,2250,mmpp_136,2018-04-01,2018-04-30,648.0,0.0,                   500,148.0,UN,"             22.823,28",279.81,"             11.125,10-","             33.668,57",EUR,,30
11367,3,mmpp_137,2018-04-01,2018-04-30,791.0,424.0,                    52,1163.0,UN,"             21.305,09",19110.52,"              9.205,96-","             11.400,53",EUR,,30
11368,2,mmpp_138,2018-04-01,2018-04-30,526.0,582.5,"               362,500",746.0,UN,"             16.555,74",16018.82,"              6.382,34-","              6.919,26",EUR,,30
11369,3,mmpp_138,2018-04-01,2018-04-30,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,30
11370,2250,mmpp_138,2018-04-01,2018-04-30,50.0,0.0,0,50.0,UN,0,16.05,"                 16,05-",0,EUR,,30
11371,2,mmpp_139,2018-04-01,2018-04-30,70599.0,995171.712,"           977.162,712",88608.0,KG,0,970956.28,"          1.186.994,96-",0,EUR,,30
11372,3,mmpp_139,2018-04-01,2018-04-30,201360.0,1041160.0,"         1.034.034,065",208485.935,KG,0,1155479.52,"          1.628.635,53-",0,EUR,,30
11373,2,mmpp_140,2018-04-01,2018-04-30,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,30
11374,3,mmpp_140,2018-04-01,2018-04-30,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,30
11375,2,mmpp_141,2018-04-01,2018-04-30,960.0,0.0,0,960.0,UN,0,1236.76,"              1.236,76-",0,EUR,,30
11376,3,mmpp_141,2018-04-01,2018-04-30,200.0,0.0,0,200.0,UN,0,2972.0,"              2.972,00-",0,EUR,,30
11377,2,mmpp_142,2018-04-01,2018-04-30,1034.614,2568.681,"             3.139,289",464.006,UN,"             40.369,94",29999.07,"             30.964,02-","             41.334,89",EUR,,30
11378,3,mmpp_142,2018-04-01,2018-04-30,720.0,512.314,"               922,215",310.099,UN,"            112.114,62",9642.33,"              9.128,96-","            111.601,25",EUR,,30
11379,2,mmpp_143,2018-04-01,2018-04-30,182400.0,0.0,0,182400.0,KG,"              1.163,42",1321.16,"              1.321,16-","              1.163,42",EUR,,30
11380,9,mmpp_143,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11381,2,mmpp_144,2018-04-01,2018-04-30,11668.0,41313.51,"            36.423,510",16558.0,KG,"            137.873,50",25913.45,"             15.783,66-","            127.743,71",EUR,,30
11382,3,mmpp_144,2018-04-01,2018-04-30,62459.0,151030.578,"           154.781,578",58708.0,KG,"            573.912,35",87818.15,"             64.060,42-","            550.154,62",EUR,,30
11383,2,mmpp_145,2018-04-01,2018-04-30,18591.431,4.0,                     4,18591.431,UN,0,197.34,"                197,34-",0,EUR,,30
11384,3,mmpp_145,2018-04-01,2018-04-30,319.0,0.0,0,319.0,UN,0,5690.96,"              5.690,96-",0,EUR,,30
11385,2,mmpp_146,2018-04-01,2018-04-30,3457.431,0.0,0,3457.431,UN,0,50.46,"                 50,46-",0,EUR,,30
11386,3,mmpp_146,2018-04-01,2018-04-30,474.0,0.0,0,474.0,UN,0,4702.08,"              4.702,08-",0,EUR,,30
11387,2,mmpp_147,2018-04-01,2018-04-30,46000.0,0.0,0,46000.0,UN,0,460.0,"                460,00-",0,EUR,,30
11388,2,mmpp_148,2018-04-01,2018-04-30,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,30
11389,2,mmpp_149,2018-04-01,2018-04-30,2094.0,2212.89,"             2.408,890",1898.0,KG,"             15.761,77",3836.24,"              4.158,51-","             16.084,04",EUR,,30
11390,3,mmpp_150,2018-04-01,2018-04-30,4240.0,0.0,0,4240.0,KG,"             14.097,39",746.9,"                746,90-","             14.097,39",EUR,,30
11391,3,mmpp_151,2018-04-01,2018-04-30,1028.0,3731.409,"             2.699,159",2060.25,KG,"             51.256,44",10684.99,"              4.698,40-","             45.269,85",EUR,,30
11392,2,mmpp_152,2018-04-01,2018-04-30,8071.0,26726.653,"            12.740,653",22057.0,KG,"            279.350,92",67141.56,"             22.478,14-","            234.687,50",EUR,,30
11393,3,mmpp_152,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,30
11394,2250,mmpp_152,2018-04-01,2018-04-30,0.0,0.0,0,0.0,KG,"                580,73",0.0,0,"                580,73",EUR,,30
11395,2250,mmpp_153,2018-04-01,2018-04-30,24182.0,343.902,"            24.160,902",365.0,KG,"            843.062,12",1185.12,"             82.619,97-","            924.496,97",EUR,,30
11396,2250,mmpp_154,2018-04-01,2018-04-30,17415.0,47.39,"             3.803,390",13659.0,KG,"             68.714,97",428.86,"              6.738,94-","             75.025,05",EUR,,30
11397,2,mmpp_155,2018-04-01,2018-04-30,7225.0,8044.563,"             7.844,563",7425.0,KG,"            465.616,55",69074.95,"             40.618,75-","            437.160,35",EUR,,30
11398,3,mmpp_155,2018-04-01,2018-04-30,5100.0,4870.0,                 4.445,5525.0,KG,"            398.076,45",49780.0,"             22.904,75-","            371.201,20",EUR,,30
11399,2250,mmpp_155,2018-04-01,2018-04-30,6411.8,5633.278,"             5.083,378",6961.7,KG,"            649.887,04",57031.33,"             26.077,72-","            618.933,43",EUR,,30
11400,2250,mmpp_156,2018-04-01,2018-04-30,2220.8,22.48,"             1.092,680",1150.6,KG,"             65.997,63",180.34,"              8.742,41-","             74.559,70",EUR,,30
11401,2250,mmpp_157,2018-04-01,2018-04-30,850.99,137.973,"               383,003",605.96,KG,"            610.452,47",36037.31,"             76.357,33-","            650.772,49",EUR,,30
11402,2250,mmpp_158,2018-04-01,2018-04-30,11675.0,875.258,"               875,258",11675.0,KG,"             16.150,28",2033.14,"              2.033,10-","             16.150,24",EUR,,30
