,ÁVal,MMPP,De fecha,A fecha,Stock inicial,Total ctd.entrada mcía.,Total cantidades salida,Stock de cierre,UMB,Valor inicial,  Total valores entrada,   Total valores salida,Valor final,Mon.,Material,días_mes,Consumo_diario,id_mmpp
6102,2,mmpp_96,2017-09-01,2017-09-30,15134.0,6171.278,9395.278,11910.0,KG,"             87.072,16",10645.03,"             16.041,71-","             92.468,84",EUR,,30,313.1759333333333,2_mmpp_96
6103,2,mmpp_97,2017-09-01,2017-09-30,24363.0,7365.555,11993.555,19735.0,KG,"            142.794,05",15155.45,"             22.746,77-","            150.385,37",EUR,,30,399.78516666666667,2_mmpp_97
6104,3,mmpp_98,2017-09-01,2017-09-30,325.0,30013.023,11488.023,18850.0,KG,"            657.506,86",166221.14,"             42.499,66-","            533.785,38",EUR,,30,382.9341,3_mmpp_98
6105,2,mmpp_99,2017-09-01,2017-09-30,4920.0,972.929,2372.929,3520.0,KG,"            143.450,20",2259.67,"              4.235,85-","            145.426,38",EUR,,30,79.09763333333333,2_mmpp_99
6106,3,mmpp_99,2017-09-01,2017-09-30,12600.0,1598.506,6364.506,7834.0,KG,"            324.645,72",2736.44,"              9.395,66-","            331.304,94",EUR,,30,212.1502,3_mmpp_99
6107,2250,mmpp_99,2017-09-01,2017-09-30,18860.0,0.0,2014.0,16846.0,KG,"             75.599,63",232.23,"              3.047,17-","             78.414,57",EUR,,30,67.13333333333334,2250_mmpp_99
6108,2,mmpp_100,2017-09-01,2017-09-30,187659.0,280760.209,311004.209,157415.0,KG,"          1.715.166,04",300440.7,"            215.341,97-","          1.630.067,31",EUR,,30,10366.806966666665,2_mmpp_100
6109,3,mmpp_100,2017-09-01,2017-09-30,122307.0,200059.124,184068.124,138298.0,KG,"          4.313.764,36",284964.95,"            132.276,79-","          4.161.076,20",EUR,,30,6135.604133333333,3_mmpp_100
6110,2,mmpp_101,2017-09-01,2017-09-30,29838.0,7200.0,0.0,37038.0,KG,"            636.300,07",245478.81,"             61.878,81-","            452.700,07",EUR,,30,0.0,2_mmpp_101
6111,2,mmpp_102,2017-09-01,2017-09-30,259664.0,753903.24,760094.24,253473.0,KG,"          2.337.789,79",703612.31,"            601.748,98-","          2.235.926,46",EUR,,30,25336.474666666665,2_mmpp_102
6112,2250,mmpp_102,2017-09-01,2017-09-30,381000.0,95848.666,113948.666,362900.0,KG,"          1.371.089,15",130141.42,"             95.103,46-","          1.336.051,19",EUR,,30,3798.2888666666668,2250_mmpp_102
6113,2,mmpp_103,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_103
6114,3,mmpp_103,2017-09-01,2017-09-30,115221.0,458428.718,428881.718,144768.0,KG,"          9.695.569,85",921764.04,"            601.551,50-","          9.375.357,31",EUR,,30,14296.057266666667,3_mmpp_103
6115,2,mmpp_104,2017-09-01,2017-09-30,5452.0,2437.563,3889.563,4000.0,KG,"             65.948,67",12653.51,"             17.870,09-","             71.165,25",EUR,,30,129.6521,2_mmpp_104
6116,3,mmpp_104,2017-09-01,2017-09-30,1495.0,1967.436,762.436,2700.0,KG,"             69.656,64",13529.02,"              3.836,79-","             59.964,41",EUR,,30,25.414533333333335,3_mmpp_104
6117,2250,mmpp_104,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_104
6118,3,mmpp_105,2017-09-01,2017-09-30,10294.0,0.0,0.0,10294.0,KG,"             22.361,83",61.74,"                 61,74-","             22.361,83",EUR,,30,0.0,3_mmpp_105
6119,2,mmpp_106,2017-09-01,2017-09-30,11360.0,51361.56,53211.56,9510.0,KG,"             87.625,79",13349.33,"             10.531,88-","             84.808,34",EUR,,30,1773.7186666666666,2_mmpp_106
6120,2,mmpp_107,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_107
6121,3,mmpp_107,2017-09-01,2017-09-30,131672.227,49280.0,54238.0,126714.227,KG,"            151.755,06",10760.53,"              7.134,76-","            148.129,29",EUR,,30,1807.9333333333334,3_mmpp_107
6122,2250,mmpp_107,2017-09-01,2017-09-30,29238.0,32420.0,23756.0,37902.0,KG,"            113.057,33",9089.83,"              3.230,52-","            107.198,02",EUR,,30,791.8666666666667,2250_mmpp_107
6123,3,mmpp_108,2017-09-01,2017-09-30,6050.0,29.341,3829.341,2250.0,KG,"            263.942,98",975.82,"             14.930,37-","            277.897,53",EUR,,30,127.6447,3_mmpp_108
6124,3,mmpp_109,2017-09-01,2017-09-30,5980.0,15.95,1215.95,4780.0,KG,"            127.837,15",1350.68,"              7.962,28-","            134.448,75",EUR,,30,40.531666666666666,3_mmpp_109
6125,2,mmpp_110,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,"             31.860,00",0.0,0,"             31.860,00",EUR,,30,0.0,2_mmpp_110
6126,3,mmpp_110,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_110
6127,2250,mmpp_110,2017-09-01,2017-09-30,395.0,2.145,113.145,284.0,KG,"             12.693,96",28.13,"                444,31-","             13.110,14",EUR,,30,3.7715,2250_mmpp_110
6128,3,mmpp_111,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_111
6129,2,mmpp_112,2017-09-01,2017-09-30,660.0,2.362,2.362,660.0,KG,0,285.53,"                285,59-",0,EUR,,30,0.07873333333333334,2_mmpp_112
6130,3,mmpp_112,2017-09-01,2017-09-30,300.0,0.0,0.0,300.0,KG,0,561.72,"                561,72-",0,EUR,,30,0.0,3_mmpp_112
6131,2250,mmpp_112,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,"                455,75",0.0,0,"                455,75",EUR,,30,0.0,2250_mmpp_112
6132,2,mmpp_113,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_113
6133,3,mmpp_113,2017-09-01,2017-09-30,8700.0,2558.26,3978.26,7280.0,KG,0,175590.56,"            182.923,33-",0,EUR,,30,132.60866666666666,3_mmpp_113
6134,2,mmpp_114,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_114
6135,3,mmpp_114,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_114
6136,9,mmpp_114,2017-09-01,2017-09-30,8125.0,0.0,0.0,8125.0,KG,0,158671.35,"            158.671,35-",0,EUR,,30,0.0,9_mmpp_114
6137,2250,mmpp_114,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_114
6138,2,mmpp_115,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_115
6139,3,mmpp_115,2017-09-01,2017-09-30,3220.0,0.0,0.0,3220.0,KG,0,513.93,"                513,93-",0,EUR,,30,0.0,3_mmpp_115
6140,2,mmpp_116,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_116
6141,3,mmpp_116,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_116
6142,2,mmpp_117,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_117
6143,3,mmpp_117,2017-09-01,2017-09-30,0.0,245497.679,236320.655,9177.024,KG,"          2.629.753,27",439264.54,"            336.643,18-","          2.527.131,91",EUR,,30,7877.355166666666,3_mmpp_117
6144,2,mmpp_118,2017-09-01,2017-09-30,40516.0,172557.894,183254.894,29819.0,KG,"          2.295.876,44",320283.51,"            272.992,52-","          2.248.585,45",EUR,,30,6108.4964666666665,2_mmpp_118
6145,3,mmpp_118,2017-09-01,2017-09-30,9480.0,0.0,9480.0,0.0,KG,0,11543.8,"             24.425,70-","              1.244,47",EUR,,30,316.0,3_mmpp_118
6146,2250,mmpp_118,2017-09-01,2017-09-30,24774.0,45820.898,41906.898,28688.0,KG,"          1.560.730,53",128213.68,"             62.012,79-","          1.494.529,64",EUR,,30,1396.8966,2250_mmpp_118
6147,3,mmpp_119,2017-09-01,2017-09-30,125.0,0.0,0.0,125.0,KG,0,41.67,"                 41,67-",0,EUR,,30,0.0,3_mmpp_119
6148,3,mmpp_120,2017-09-01,2017-09-30,94960.0,200530.0,235703.0,59787.0,KG,"            733.830,38",65023.64,"             38.251,04-","            707.057,78",EUR,,30,7856.766666666666,3_mmpp_120
6149,3,mmpp_121,2017-09-01,2017-09-30,12360.0,25000.0,31455.15,5904.85,KG,"            118.199,35",13070.09,"              8.233,15-","            113.362,41",EUR,,30,1048.505,3_mmpp_121
6150,2,mmpp_122,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_122
6151,2,mmpp_123,2017-09-01,2017-09-30,21300.0,11499.246,19899.246,12900.0,KG,"            508.799,36",49947.13,"             81.342,90-","            540.195,13",EUR,,30,663.3081999999999,2_mmpp_123
6152,3,mmpp_123,2017-09-01,2017-09-30,30280.0,15853.47,32353.47,13780.0,KG,"            956.594,69",85904.51,"            198.582,30-","          1.069.272,48",EUR,,30,1078.449,3_mmpp_123
6153,9,mmpp_123,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,"              2.376,00",0.0,0,"              2.376,00",EUR,,30,0.0,9_mmpp_123
6154,2250,mmpp_123,2017-09-01,2017-09-30,14660.0,10564.162,7664.162,17560.0,KG,"            996.895,52",86349.85,"             29.507,02-","            940.052,69",EUR,,30,255.47206666666668,2250_mmpp_123
6155,2,mmpp_124,2017-09-01,2017-09-30,3810.0,33267.357,20497.357,16580.0,KG,"            892.241,93",205321.62,"             81.933,81-","            768.854,12",EUR,,30,683.2452333333333,2_mmpp_124
6156,3,mmpp_124,2017-09-01,2017-09-30,25300.0,36421.046,35521.046,26200.0,KG,"          1.766.247,65",290485.45,"            263.354,24-","          1.739.116,44",EUR,,30,1184.0348666666666,3_mmpp_124
6157,2250,mmpp_124,2017-09-01,2017-09-30,11520.0,10200.633,10520.633,11200.0,KG,"            601.104,37",78600.35,"             39.797,89-","            562.301,91",EUR,,30,350.6877666666667,2250_mmpp_124
6158,3,mmpp_125,2017-09-01,2017-09-30,38511.0,50973.801,59900.801,29584.0,KG,"          2.839.624,05",286030.08,"            234.213,17-","          2.787.807,14",EUR,,30,1996.6933666666666,3_mmpp_125
6159,3,mmpp_126,2017-09-01,2017-09-30,1300.0,0.0,0.0,1300.0,KG,0,236.49,"                236,49-",0,EUR,,30,0.0,3_mmpp_126
6160,2,mmpp_127,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_127
6161,3,mmpp_127,2017-09-01,2017-09-30,40870.0,25680.0,41200.0,25350.0,KG,"             43.220,73",2687.65,"              2.358,21-","             42.891,29",EUR,,30,1373.3333333333333,3_mmpp_127
6162,3,mmpp_128,2017-09-01,2017-09-30,24700.0,28000.0,21000.0,31700.0,KG,"          7.288.426,68",818707.72,"            357.069,40-","          6.826.788,36",EUR,,30,700.0,3_mmpp_128
6163,3,mmpp_129,2017-09-01,2017-09-30,7300.0,0.0,4900.0,2400.0,KG,"             24.252,94",2417.07,"             21.868,26-","             43.704,13",EUR,,30,163.33333333333334,3_mmpp_129
6164,2,mmpp_130,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_130
6165,3,mmpp_130,2017-09-01,2017-09-30,825.0,2245.769,745.769,2325.0,KG,"             10.236,87",7218.27,"              1.075,82-","              4.094,42",EUR,,30,24.858966666666667,3_mmpp_130
6166,2,mmpp_131,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_131
6167,3,mmpp_131,2017-09-01,2017-09-30,260.0,7046.0,0.0,7306.0,KG,0,31356.92,"             18.392,28-",0,EUR,,30,0.0,3_mmpp_131
6168,2250,mmpp_131,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_131
6169,3,mmpp_132,2017-09-01,2017-09-30,4478.0,4475.0,2369.0,6584.0,KG,"            230.216,72",67394.28,"             19.023,92-","            181.846,36",EUR,,30,78.96666666666667,3_mmpp_132
6170,2,mmpp_133,2017-09-01,2017-09-30,2400.0,0.0,0.0,2400.0,KG,0,595.44,"                595,44-",0,EUR,,30,0.0,2_mmpp_133
6171,3,mmpp_133,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_133
6172,2,mmpp_134,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_134
6173,3,mmpp_134,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_134
6174,2,mmpp_135,2017-09-01,2017-09-30,654.03,180.95,344.95,490.03,UN,"             58.354,99",4737.74,"              7.281,17-","             60.898,42",EUR,,30,11.498333333333333,2_mmpp_135
6175,3,mmpp_135,2017-09-01,2017-09-30,2242.6,250.0,820.0,1672.6,UN,"            184.668,93",8400.09,"             13.811,50-","            190.080,34",EUR,,30,27.333333333333332,3_mmpp_135
6176,9,mmpp_135,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,30,0.0,9_mmpp_135
6177,2,mmpp_136,2017-09-01,2017-09-30,100.0,0.0,0.0,100.0,UN,"             11.103,99",912.96,"                912,96-","             11.103,99",EUR,,30,0.0,2_mmpp_136
6178,3,mmpp_136,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,30,0.0,3_mmpp_136
6179,2250,mmpp_136,2017-09-01,2017-09-30,432.0,0.0,22.0,410.0,UN,"             47.907,55",715.46,"              1.148,09-","             48.340,18",EUR,,30,0.7333333333333333,2250_mmpp_136
6180,3,mmpp_137,2017-09-01,2017-09-30,1271.0,686.146,407.146,1550.0,UN,"             27.527,28",32938.76,"             18.330,93-","             12.919,45",EUR,,30,13.571533333333333,3_mmpp_137
6181,2,mmpp_138,2017-09-01,2017-09-30,716.0,0.0,238.0,478.0,UN,"             26.568,99",7711.17,"             11.169,33-","             30.027,15",EUR,,30,7.933333333333334,2_mmpp_138
6182,3,mmpp_138,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,30,0.0,3_mmpp_138
6183,2250,mmpp_138,2017-09-01,2017-09-30,50.0,0.0,0.0,50.0,UN,0,16.05,"                 16,05-",0,EUR,,30,0.0,2250_mmpp_138
6184,2,mmpp_139,2017-09-01,2017-09-30,93572.0,945583.889,896811.889,142344.0,KG,0,956159.03,"          1.136.503,57-",0,EUR,,30,29893.729633333332,2_mmpp_139
6185,3,mmpp_139,2017-09-01,2017-09-30,267491.837,2078388.684,1974951.684,370928.837,KG,0,2010080.02,"          2.386.045,63-",0,EUR,,30,65831.7228,3_mmpp_139
6186,2,mmpp_140,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,30,0.0,2_mmpp_140
6187,3,mmpp_140,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,30,0.0,3_mmpp_140
6188,2,mmpp_141,2017-09-01,2017-09-30,960.497,0.0,0.0,960.497,UN,0,3013.62,"              3.013,62-",0,EUR,,30,0.0,2_mmpp_141
6189,3,mmpp_141,2017-09-01,2017-09-30,200.0,0.0,0.0,200.0,UN,0,3138.0,"              3.138,00-",0,EUR,,30,0.0,3_mmpp_141
6190,2,mmpp_142,2017-09-01,2017-09-30,760.0,1646.672,806.672,1600.0,UN,"             75.428,18",27122.63,"              9.865,24-","             58.170,79",EUR,,30,26.88906666666667,2_mmpp_142
6191,3,mmpp_142,2017-09-01,2017-09-30,630.0,492.458,882.458,240.0,UN,"            163.420,16",9441.4,"              8.686,21-","            162.664,97",EUR,,30,29.415266666666664,3_mmpp_142
6192,2,mmpp_143,2017-09-01,2017-09-30,75750.0,132487.5,137687.5,70550.0,KG,"            139.476,69",114463.32,"             84.679,53-","            109.692,90",EUR,,30,4589.583333333333,2_mmpp_143
6193,9,mmpp_143,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,9_mmpp_143
6194,2,mmpp_144,2017-09-01,2017-09-30,11994.0,47330.227,42546.227,16778.0,KG,"            182.840,78",34899.22,"             23.995,74-","            171.937,30",EUR,,30,1418.2075666666667,2_mmpp_144
6195,3,mmpp_144,2017-09-01,2017-09-30,87342.0,71580.0,62033.0,96889.0,KG,"            693.348,62",94239.69,"             66.971,58-","            666.080,51",EUR,,30,2067.766666666667,3_mmpp_144
6196,2,mmpp_145,2017-09-01,2017-09-30,18804.431,2.0,89.0,18717.431,UN,0,299.04,"                306,41-",0,EUR,,30,2.966666666666667,2_mmpp_145
6197,3,mmpp_145,2017-09-01,2017-09-30,319.0,0.0,0.0,319.0,UN,0,9.57,"                  9,57-",0,EUR,,30,0.0,3_mmpp_145
6198,2,mmpp_146,2017-09-01,2017-09-30,3670.431,2.0,89.0,3583.431,UN,0,80.44,"                 84,16-",0,EUR,,30,2.966666666666667,2_mmpp_146
6199,3,mmpp_146,2017-09-01,2017-09-30,474.0,0.0,0.0,474.0,UN,0,0.0,0,0,EUR,,30,0.0,3_mmpp_146
6200,2,mmpp_147,2017-09-01,2017-09-30,20000.0,0.0,7000.0,13000.0,UN,"              4.700,00",300.0,"                825,00-","              5.225,00",EUR,,30,233.33333333333334,2_mmpp_147
6201,2,mmpp_148,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,30,0.0,2_mmpp_148
6202,2,mmpp_149,2017-09-01,2017-09-30,1396.0,3115.586,2250.586,2261.0,KG,"             25.658,18",7482.32,"              3.717,75-","             21.893,61",EUR,,30,75.01953333333333,2_mmpp_149
6203,3,mmpp_150,2017-09-01,2017-09-30,4240.0,0.0,0.0,4240.0,KG,"              5.376,84",1756.35,"              1.756,35-","              5.376,84",EUR,,30,0.0,3_mmpp_150
6204,3,mmpp_151,2017-09-01,2017-09-30,1183.0,4561.646,4244.646,1500.0,KG,"             58.097,11",11439.03,"              7.995,94-","             54.654,02",EUR,,30,141.48819999999998,3_mmpp_151
6205,2,mmpp_152,2017-09-01,2017-09-30,15505.0,42858.127,42858.127,15505.0,KG,"            385.007,57",86886.12,"             62.987,97-","            361.109,42",EUR,,30,1428.6042333333332,2_mmpp_152
6206,3,mmpp_152,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_152
6207,2250,mmpp_152,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,"                263,71",0.0,"                317,02-","                580,73",EUR,,30,0.0,2250_mmpp_152
6208,2250,mmpp_153,2017-09-01,2017-09-30,7363.0,22185.974,21096.974,8452.0,KG,"          1.503.651,00",143005.69,"             64.913,98-","          1.425.559,29",EUR,,30,703.2324666666666,2250_mmpp_153
6209,2250,mmpp_154,2017-09-01,2017-09-30,6522.0,62.368,4341.368,2243.0,KG,"            154.719,26",236.47,"              7.425,20-","            161.907,99",EUR,,30,144.7122666666667,2250_mmpp_154
6210,2,mmpp_155,2017-09-01,2017-09-30,8875.0,11220.36,9145.36,10950.0,KG,"            602.144,29",86305.71,"             47.485,31-","            563.323,89",EUR,,30,304.8453333333334,2_mmpp_155
6211,3,mmpp_155,2017-09-01,2017-09-30,4917.015,5445.501,5034.348,5328.168,KG,"            563.010,73",55096.04,"             28.248,28-","            536.162,97",EUR,,30,167.8116,3_mmpp_155
6212,2250,mmpp_155,2017-09-01,2017-09-30,6478.0,5766.666,6520.561,5724.105,KG,"            898.593,39",58363.43,"             34.824,13-","            875.054,09",EUR,,30,217.3520333333333,2250_mmpp_155
6213,2250,mmpp_156,2017-09-01,2017-09-30,1999.6,0.0,574.0,1425.6,KG,"            106.152,07",383.79,"              4.980,43-","            110.748,71",EUR,,30,19.133333333333333,2250_mmpp_156
6214,2250,mmpp_157,2017-09-01,2017-09-30,754.88,463.237,754.917,463.2,KG,"            978.619,48",95850.82,"            140.728,11-","          1.023.496,77",EUR,,30,25.1639,2250_mmpp_157
6215,2250,mmpp_158,2017-09-01,2017-09-30,9777.0,22.177,2276.177,7523.0,KG,"             39.122,49",765.66,"              5.084,87-","             43.441,70",EUR,,30,75.87256666666667,2250_mmpp_158
6216,2250,mmpp_159,2017-09-01,2017-09-30,7560.0,4370.697,5890.697,6040.0,L,"            595.675,45",22595.26,"             16.781,26-","            589.861,45",EUR,,30,196.35656666666668,2250_mmpp_159
6217,2250,mmpp_160,2017-09-01,2017-09-30,1260.0,120.668,840.668,540.0,KG,"            543.191,01",4071.37,"             27.519,91-","            566.639,55",EUR,,30,28.022266666666667,2250_mmpp_160
6218,2,mmpp_161,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_161
6219,3,mmpp_161,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_161
6220,2250,mmpp_161,2017-09-01,2017-09-30,18240.0,6192.372,9652.372,14780.0,KG,"            373.353,53",18843.67,"             14.498,31-","            369.008,17",EUR,,30,321.7457333333333,2250_mmpp_161
6221,2250,mmpp_162,2017-09-01,2017-09-30,6247.0,22560.0,13656.0,15151.0,KG,"             37.015,54",10296.04,"              3.216,64-","             29.936,14",EUR,,30,455.2,2250_mmpp_162
6222,2250,mmpp_163,2017-09-01,2017-09-30,10215.0,0.0,5218.0,4997.0,KG,"             63.544,60",305.47,"              3.384,59-","             66.623,72",EUR,,30,173.93333333333334,2250_mmpp_163
6223,2250,mmpp_164,2017-09-01,2017-09-30,1681.95,2536.667,1274.357,2944.26,KG,"            136.104,07",22903.61,"              6.096,07-","            119.296,53",EUR,,30,42.478566666666666,2250_mmpp_164
6224,2250,mmpp_165,2017-09-01,2017-09-30,578.07,1459.167,454.007,1583.23,KG,"          1.605.277,29",392335.38,"             48.860,22-","          1.261.802,13",EUR,,30,15.133566666666667,2250_mmpp_165
6225,2250,mmpp_166,2017-09-01,2017-09-30,22800.0,215896.045,201296.045,37400.0,KG,"          6.104.876,43",831044.81,"            428.877,89-","          5.702.709,51",EUR,,30,6709.868166666667,2250_mmpp_166
6226,2250,mmpp_167,2017-09-01,2017-09-30,16500.0,21129.8,7904.8,29725.0,KG,"            376.786,35",106389.75,"             20.889,99-","            291.286,59",EUR,,30,263.49333333333334,2250_mmpp_167
6227,2250,mmpp_168,2017-09-01,2017-09-30,19850.0,1512.429,3662.429,17700.0,KG,"            116.758,00",3263.89,"              6.890,15-","            120.384,26",EUR,,30,122.08096666666667,2250_mmpp_168
6228,2250,mmpp_169,2017-09-01,2017-09-30,1158.0,0.0,73.8,1084.2,KG,"              8.931,97",69.5,"                194,59-","              9.057,06",EUR,,30,2.46,2250_mmpp_169
6229,2250,mmpp_170,2017-09-01,2017-09-30,4308.0,0.0,221.4,4086.6,KG,"              9.957,31",246.14,"                644,72-","             10.355,89",EUR,,30,7.38,2250_mmpp_170
6230,2250,mmpp_171,2017-09-01,2017-09-30,1960.153,0.0,107.757,1852.396,KG,"             10.291,77",129.6,"                312,13-","             10.474,30",EUR,,30,3.5919000000000003,2250_mmpp_171
6231,2250,mmpp_172,2017-09-01,2017-09-30,10043.541,4971.855,1550.118,13465.278,MLT,"              4.670,48",1525.55,"                483,32-","              3.628,25",EUR,,30,51.6706,2250_mmpp_172
6232,2250,mmpp_173,2017-09-01,2017-09-30,7697.162,4832.782,2325.176,10204.768,MLT,"              4.275,57",399.04,"                130,95-","              4.007,48",EUR,,30,77.50586666666666,2250_mmpp_173
6233,2,mmpp_174,2017-09-01,2017-09-30,9209.0,4605.802,5805.802,8009.0,KG,"             57.244,68",11507.65,"             13.982,21-","             59.719,24",EUR,,30,193.5267333333333,2_mmpp_174
6234,2250,mmpp_174,2017-09-01,2017-09-30,25990.624,81.955,7772.579,18300.0,KG,0,799.91,"             16.525,02-",0,EUR,,30,259.08596666666665,2250_mmpp_174
6235,2,mmpp_175,2017-09-01,2017-09-30,3298.0,20661.27,20339.27,3620.0,UN,"            655.791,91",247679.11,"            174.386,59-","            582.499,39",EUR,,30,677.9756666666667,2_mmpp_175
6236,3,mmpp_175,2017-09-01,2017-09-30,2010.0,9702.679,8398.679,3314.0,UN,"          1.045.401,64",139145.28,"             70.793,63-","            977.049,99",EUR,,30,279.95596666666665,3_mmpp_175
6237,2250,mmpp_175,2017-09-01,2017-09-30,2624.0,7307.0,7768.0,2163.0,UN,"          1.684.245,03",120628.21,"             65.894,50-","          1.629.511,32",EUR,,30,258.93333333333334,2250_mmpp_175
6238,2250,mmpp_176,2017-09-01,2017-09-30,1322.905,0.0,107.817,1215.088,KG,"              9.963,01",74.54,"                267,91-","             10.156,38",EUR,,30,3.5938999999999997,2250_mmpp_176
6239,2,mmpp_177,2017-09-01,2017-09-30,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,30,0.0,2_mmpp_177
